ncbi_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name,gene_id,uniprot_id
BAA18827.1,592.7006411264159,-0.1715009414766265,0.10611934098741682,0.09691854462567588,0.16607770363017052,sll1109,sll1109,P74708
BAA18828.1,455.33505623326806,0.17608036115709189,0.10810372453994546,0.09509834530231599,0.16344292134672436,sll1108,sll1108,P74709
BAA18829.1,181.87235692633357,0.10489688874488184,0.14360482828027304,0.446173328820103,0.5605436100672547,psbA1,slr1181,P07826
BAA18830.1,66.6750407970972,0.04210886858519287,0.21054439865371502,0.8268558235837496,0.8814714924226148,slr1182,slr1182,P74711
BAA18831.1,58.225645502162436,-0.44186872223042395,0.2254046015313551,0.02834700947698097,0.058341709896277565,slr1183,slr1183,P74712
BAA18832.1,53.67175422680969,-0.18458031801333805,0.2318390316617906,0.3675172574797707,0.4830624558540926,slr1184,slr1184,P74713
BAA18833.1,123.34259832846747,0.9563509396798507,0.18156100801406905,2.984069096056813e-8,2.093755460144299e-7,petC,slr1185,P74714
BAA18834.1,252.89659167662876,0.3972402370257926,0.13163312691462056,0.0017091038822536085,0.005073216827562037,slr1186,slr1186,P74715
BAA18835.1,1097.2092301384353,-0.009398132126796833,0.10610687207244074,0.9275108226415388,0.951297643962625,slr1187,slr1187,P74716
BAA18836.1,348.13911990449765,-0.11287299750011273,0.1164351225367826,0.31994997905764194,0.43334364845043616,im30,slr1188,P74717
BAA18837.1,386.2562250938257,-0.5607217158930949,0.12305840837701726,2.455214099556666e-6,1.2928062102369698e-5,slr1189,slr1189,P74718
BAA18838.1,286.5372432688347,0.9774597260630917,0.13388667962343698,6.192815182826796e-14,7.022571465493131e-13,sll1107,sll1107,P74719
BAA18839.1,2866.4973041713874,1.1997053324569786,0.10195045689517096,8.60923646394708e-33,3.394778469306405e-31,sll1106,sll1106,P74720
BAA18840.1,1089.3336628188688,1.4990460585995975,0.10289665817541083,5.716991657279527e-49,3.7430115190113135e-47,slr1192,slr1192,P74721
BAA18841.1,2338.633158970768,0.8484876125911656,0.10717046768908216,7.600084394054417e-16,1.0104326761443995e-14,argG,slr0585,P77973
BAA18842.1,257.1499202112039,0.24467141076256593,0.13954957984080177,0.06739716792261256,0.12302376259414287,slr0586,slr0586,P74722
BAA18843.1,1672.8045292441134,-1.0875688398196484,0.10732559074703714,7.028975469149866e-25,1.820189916264928e-23,slr0587,slr0587,P74723
BAA18844.1,544.3902537499997,0.243300310571053,0.11031079791197775,0.02349331830739251,0.04958747842253772,purK,sll0578,P74724
BAA18845.1,969.6041054295835,0.2200693931146597,0.10114714028429779,0.0261149145843198,0.05429523883019156,sll0577,sll0577,P74725
BAA18846.1,477.61591797018673,0.0175697020654643,0.10935870283480999,0.8700098354789725,0.9112387953854616,slr0588,slr0588,P74726
BAA18847.1,520.4666573636018,0.09407364324948912,0.10866273112310708,0.37559273817134886,0.49070286199344143,slr0589,slr0589,P74727
BAA18848.1,335.3999755927706,0.11040404791944033,0.11647461077182024,0.32986040489643714,0.44313418698824497,slr0590,slr0590,P74728
BAA18849.1,1108.2075698551137,0.11284451929926251,0.10992594980312101,0.2928926186754297,0.4037891882414545,sll0576,sll0576,P74729
BAA18850.1,481.40766910570903,-0.3698712406332326,0.1140275386195361,8.281253027750605e-4,0.002655817745498577,rfbB,sll0575,P74730
BAA18851.1,315.83826257294345,-0.17597444030961795,0.12771519297481754,0.15303992067681457,0.2413856930675212,rfbA,sll0574,P74731
BAA18852.1,1837.0553399796459,-0.294723206681402,0.08974198305304784,8.244033785752877e-4,0.0026487775219039334,slr0591,slr0591,P74732
BAA18853.1,243.34390719411093,-1.5785919533306338,0.457501802022808,4.588567542695179e-5,1.929979317957851e-4,arcC,sll0573,P74733
BAA18854.1,789.6078782573354,-1.1510522488005122,0.14074012886284334,4.600948945766218e-17,6.680038845945094e-16,sll0572,sll0572,P74734
BAA18855.1,478.8856305789736,-0.5581459098222759,0.11310572204495793,3.821192344092876e-7,2.316087214513114e-6,slr0592,slr0592,P74735
BAA18856.1,246.5733229241452,0.410361624201289,0.1379028886086812,0.001897003917190063,0.005522318450209328,slr0593,slr0593,P74736
BAA18857.1,1021.7413072326952,-0.5789322431075893,0.10221626019928445,6.806487674711032e-9,5.057497265791709e-8,recA,sll0569,P74737
BAA18858.1,365.82727875417623,-0.12729135594665633,0.12258688148797732,0.28313512126245044,0.3928344145464626,slr0594,slr0594,P74738
BAA18859.1,118.27396544973621,-0.31795698141888573,0.16769497225822358,0.043236157506965994,0.08414440075668649,fur,sll0567,P74739
BAA18860.1,339.2806817444386,-0.7468912675177243,0.13624894453911882,1.307461716710721e-8,9.511304312340045e-8,slr0596,slr0596,P74740
BAA18861.1,762.608583080803,-0.2794247834735984,0.10559354434996542,0.006736528736720848,0.01687780123929339,purH,slr0597,P74741
BAA18862.1,185.04324149641872,0.6360404677208576,0.1647959379724017,4.428284530150232e-5,1.8716379195641054e-4,sll0565,sll0565,P74742
BAA18863.1,320.52059174178737,-0.04465901952894312,0.15366017449585156,0.7591576198915428,0.8278683032758182,sll0564,sll0564,P74743
BAA18864.1,411.8407079679941,0.08891107351761578,0.12098628649647385,0.4491462983991944,0.5635227130788866,slr0598,slr0598,P74744
BAA18865.1,895.8927087599035,0.061522476634919464,0.0947530423507807,0.509065316312932,0.6180744043407537,slr0599,slr0599,P74745
BAA18866.1,562.5508238102495,1.0614350386963922,0.11521594381273415,5.9078631300533784e-21,1.1326124343251505e-19,slr0600,slr0600,P74746
BAA18867.1,309.8626684975736,-0.7166722871913631,0.12766867364979873,6.754683028621414e-9,5.0405914213583454e-8,slr0601,slr0601,P74747
BAA18868.1,308.28510131957756,-0.3585731081937266,0.12810329853086486,0.0036474440196687607,0.009911222199099921,slr0602,slr0602,P74748
BAA18869.1,153.95432049379778,-0.059843115998620515,0.1604267496058718,0.6927397997373917,0.7746010835051333,sll0563,sll0563,P74749
BAA18870.1,608.90415643619,-0.5977079332848613,0.11188747400953149,4.2000880923710864e-8,2.863321351773609e-7,DnaE-n,slr0603,P74750
BAA18871.1,2683.2748196194734,-0.4065153144239934,0.0883779048500555,2.839921670490707e-6,1.4708251039705602e-5,lepA,slr0604,P74751
BAA18872.1,355.2184337183977,-0.1402911145580221,0.12276138764525084,0.23774074712778878,0.34344729081325026,slr0605,slr0605,P74752
BAA18873.1,904.735007660866,0.7430025622495369,0.10874144508082863,2.7306975842448103e-12,2.738589773794651e-11,slr0606,slr0606,P74753
BAA18874.1,653.5087490512658,3.1030069669082505,0.1442161101929796,8.123944407156143e-104,1.0440772997345116e-101,slr0607,slr0607,P74754
BAA18875.1,597.879107401671,2.2471945529875486,0.11704068122397857,3.0310990646848834e-83,2.842679393096364e-81,hisI,slr0608,P74755
BAA18876.1,1024.3148624601884,-0.029027850208153832,0.09303656811747825,0.750061479386995,0.8205321423929107,slr0609,slr0609,P74756
BAA18877.1,221.22155642929962,-0.30007929986145065,0.14737325147306254,0.03238921921408244,0.06526747425834267,slr0610,slr0610,P74757
BAB61866.1,221.77496245544313,-0.21452573420854687,0.13462482773524018,0.09696937884859176,0.1660827959548931,ssr2754,ssr2754,P58235
BAB61867.1,78.32880867090087,0.4033354164735742,0.20664408188064204,0.03213894481277653,0.06487617132072981,ssr0761,ssr0761,P58236
BAD01771.1,27.842022017520186,0.43937833568130275,0.3223674881027684,0.08935663913850905,0.15526666890867621,ssl5001,ssl5001,Q6ZEX9
BAD01772.1,150.8051904770934,0.23888948411520758,0.15464726987038485,0.10397943145738137,0.17589460685633573,sll5002,sll5002,Q6ZEX8
BAD01773.1,35.62197329899658,0.7292395609902793,0.30880212415807307,0.005214729689272483,0.013584918935266905,sll5003,sll5003,Q6ZEX7
BAD01774.1,105.96793578806013,0.426635717283311,0.1867678440091602,0.013589157462526591,0.03096150781022145,sll5004,sll5004,Q6ZEX6
BAD01775.1,1882.610487623231,0.35260807280908446,0.09759558802415565,2.2596492137566602e-4,8.166849351579458e-4,slr5005,slr5005,Q6ZEX5
BAD01776.1,81.35106160807663,1.182710538838382,0.22429383804557224,1.992337233502595e-8,1.425445402114228e-7,sll5006,sll5006,Q6ZEX4
BAD01779.1,42.94056354969672,0.7333772688961948,0.27986297059195087,0.002619985991502678,0.0073081602817639015,ssr5009,ssr5009,Q6ZEX1
BAD01780.1,96.96612828658382,-0.10500951077564188,0.18380482755536173,0.5372882823467267,0.644226102191825,slr5010,slr5010,Q6ZEX0
BAD01781.1,23.045981607453275,0.08742025509200925,0.2912462467544981,0.7138647467475734,0.7911563945110444,ssr5011,ssr5011,Q6ZEW9
BAD01782.1,143.33897225817748,-0.5403036673556663,0.174163239844095,9.39263648848095e-4,0.0029548910802383406,slr5012,slr5012,Q6ZEW8
BAD01783.1,129.4656745918614,-0.3117397045090824,0.1751271873444667,0.05631120333008957,0.10562155435427611,slr5013,slr5013,Q6ZEW7
BAD01784.1,18.508829988177798,0.8423568183234875,0.434195779437876,0.010490887576839742,0.024899712648176406,sll5014,sll5014,Q6ZEW6
BAD01786.1,57.480071017322445,-0.0789694224081993,0.22139980104552984,0.6900007550693145,0.7726049112909071,slr5016,slr5016,Q6ZEW4
BAD01787.1,42.204647831218004,0.21212099263589465,0.24211848899851118,0.3179895067422118,0.4315305390674521,slr5017,slr5017,Q6ZEW3
BAD01788.1,23.793534557910966,0.06464172617827604,0.28725321708426516,0.7847725087738935,0.8478084076729174,slr5018,slr5018,Q6ZEW2
BAD01790.1,127.70107511866948,-0.16504129764044176,0.19583257543646682,0.3584186545888522,0.47271483520460555,ssr5020,ssr5020,Q6ZEW0
BAD01791.1,80.48148947824339,-0.1748918395367694,0.19321933616033504,0.3244109533981477,0.4381884033832512,slr5021,slr5021,Q6ZEV9
BAD01792.1,176.74839634944735,0.10539966030129311,0.15569841889485075,0.47751704768948106,0.588000055174769,slr5022,slr5022,Q6ZEV8
BAD01793.1,117.07406180223668,0.2404660818090861,0.1749953350749085,0.143042983136932,0.2273747830898553,slr5023,slr5023,Q6ZEV7
BAD01794.1,76.71658615241373,-0.16391944671841724,0.19376996979207625,0.35717999626652647,0.47196706499096475,slr5024,slr5024,Q6ZEV6
BAD01795.1,55.4166848291607,0.6754485382150824,0.26283117708124965,0.0034942901645003844,0.00951741512622946,ssl5025,ssl5025,Q6ZEV5
BAD01796.1,144.08166143745217,0.02594126924526466,0.15744268174236883,0.8630963221831083,0.905513235350207,sll5026,sll5026,Q6ZEV4
BAD01797.1,14.990876751723906,-0.013099031951472103,0.33135680843307397,0.9563924740322295,0.9710847701965747,ssl5027,ssl5027,Q6ZEV3
BAD01798.1,207.87477632499525,-0.027522017318394938,0.16137967851852217,0.8555939323106453,0.9024045425890392,sll5028,sll5028,Q6ZEV2
BAD01799.1,28.34563665454455,0.9492251742801153,0.37456000158235503,0.0020224721307722337,0.00583373091752257,slr5029,slr5029,Q6ZEV1
BAD01800.1,554.8801255456469,0.1388628972571587,0.10889692460219805,0.19137669390224313,0.28986343423866595,sll5030,sll5030,Q6ZEV0
BAD01801.1,15.205842650287202,-0.26046062895285604,0.3667781015131603,0.32333419866237745,0.4370742771166536,ssl5031,ssl5031,Q6ZEU9
BAD01802.1,172.655794063193,-0.3031943891585136,0.14967419757689596,0.03330847332156237,0.06692553701553065,sll5032,sll5032,Q6ZEU8
BAD01803.1,377.93895416382725,-0.17025361474907996,0.11775064366314543,0.13589909235755476,0.21842049582247106,sll5033,sll5033,Q6ZEU7
BAD01804.1,493.51339243879966,0.16212378406880268,0.11813648558240687,0.1578966265392674,0.24802312998207082,sll5034,sll5034,Q6ZEU6
BAD01805.1,122.61622927657496,0.037846737701132074,0.1705359629635052,0.8166018461251892,0.8740732597766678,sll5035,sll5035,Q6ZEU5
BAD01806.1,86.02092983266911,-1.2340388487516332,0.2092528940329187,5.329384901051413e-10,4.413595610178616e-9,sll5036,sll5036,Q6ZEU4
BAD01807.1,18.469161556930818,-2.1280874738967377,0.48770076992441624,8.768009552879124e-7,4.923138049917567e-6,slr5037,slr5037,Q6ZEU3
BAD01808.1,107.13270102965245,0.4126051142783526,0.2005478356009339,0.025058559999854853,0.05247628436903823,slr5038,slr5038,Q6ZEU2
BAD01809.1,36.90579728017697,1.1553575268484404,0.31203584780170923,3.206895489373655e-5,1.387522113232741e-4,ssl5039,ssl5039,Q6ZEU1
BAD01810.1,32.54181705749926,0.7362175061320294,0.3206245700537043,0.0060268015171588965,0.015332112364033262,slr5040,slr5040,Q6ZEU0
BAD01811.1,54.08794135718248,-0.003484062066266773,0.21737402727634741,0.984649662936854,0.9896240521667913,sll5041,sll5041,Q6ZET9
BAD01812.1,156.63911358511845,0.1158316383753359,0.151523203443435,0.4233549445348927,0.5371267486420759,sll5042,sll5042,Q6ZET8
BAD01813.1,23.69823336911202,0.3278976819735914,0.323237496249447,0.19772405294641834,0.29675712098792023,sll5043,sll5043,Q6ZET7
BAD01814.1,27.385462750921754,0.5470927909038599,0.322853984087117,0.03709514314946465,0.07380742358293713,sll5044,sll5044,Q6ZET6
BAD01816.1,205.17467613536613,0.6454675128177785,0.1472720035377501,4.629852321095558e-6,2.3082740738795382e-5,sll5046,sll5046,Q6ZET4
BAD01817.1,153.16823417925883,0.22212277156629193,0.15722955511625508,0.1360545345595017,0.2185690902414217,sll5047,sll5047,Q6ZET3
BAD01818.1,383.27973896415097,0.2706780493065637,0.11306053249689973,0.013828780085248269,0.031445522212196264,sll5048,sll5048,Q6ZET2
BAD01819.1,262.20906940937,0.5286112320955697,0.13245747022317658,3.384178564434135e-5,1.4569602504449687e-4,sll5049,sll5049,Q6ZET1
BAD01820.1,246.2374359450742,0.9391337002149357,0.1418088487698018,7.867072095890322e-12,7.541088445508127e-11,sll5050,sll5050,Q6ZET0
BAD01821.1,343.2452318078104,0.3103760386429434,0.12545615415381886,0.010466619008069673,0.02485911564544953,slr5051,slr5051,Q6ZES9
BAD01822.1,254.82000215721195,0.12079245507155265,0.1409342968814456,0.37247824723183703,0.4875516853619292,sll5052,sll5052,Q6ZES8
BAD01823.1,11.429868331602862,0.004003526516199614,0.3627932046853001,0.9889565325043592,0.9918147883786492,slr5053,slr5053,Q6ZES7
BAD01824.1,21.434192080759185,0.05489678348258254,0.30448421613847515,0.8208642848135732,0.877510495472304,slr5054,slr5054,Q6ZES6
BAD01825.1,25.713304136800822,1.1782231925610995,0.3987447968278732,4.1244383535805163e-4,0.0014142095935696039,slr5055,slr5055,Q6ZES5
BAD01826.1,157.35520582986067,0.20981181607349939,0.15368721073614053,0.15124250464500846,0.2390940734023596,slr5056,slr5056,Q6ZES4
BAD01827.1,137.86468846146207,0.9501090221981281,0.19197424960137077,1.6419483794565205e-7,1.0551038660581714e-6,sll5057,sll5057,Q6ZES3
BAD01828.1,437.22166766212905,0.29601966978232985,0.12516699579133672,0.01437769152463749,0.03256565900162669,slr5058,slr5058,Q6ZES2
BAD01829.1,315.83940432569057,0.27525915797064593,0.12382781247756,0.021564670079727455,0.04630532498555338,sll5059,sll5059,Q6ZES1
BAD01830.1,288.3791373527106,-0.13669719611951292,0.13899470548405085,0.3048296674402024,0.4174265769603403,sll5060,sll5060,Q6ZES0
BAD01831.1,55.67570220448359,0.16568733889047238,0.21790676558787703,0.3981353153674156,0.5122467720893334,sll5061,sll5061,Q6ZER9
BAD01832.1,68.62962414513517,-0.043209864641656485,0.19777647964852388,0.8110436262559257,0.8696914039270898,sll5062,sll5062,Q6ZER8
BAD01833.1,599.8026839640663,0.38234512038917146,0.13986341223932833,0.004339624760864588,0.011583459938615476,sll5063,sll5063,Q6ZER7
BAD01834.1,25.34634761465523,-0.2834758930930156,0.29871753645911653,0.2408647825368963,0.3472375552152182,ssl5064,ssl5064,Q6ZER6
BAD01836.1,142.83205978256225,-0.3657582656997508,0.1629129681087175,0.017040533014953577,0.037722059623998536,sll5066,sll5066,Q6ZER4
BAD01837.1,21.18798500064885,-0.06856579086224808,0.304581209851293,0.7761761868361658,0.8424558549644966,sll5067,sll5067,Q6ZER3
BAD01838.1,46.73131396668504,-1.0949290457250134,0.269721796344437,8.18862815883641e-6,3.892402700159225e-5,ssl5068,ssl5068,Q6ZER2
BAD01839.1,282.7489680158968,-0.6310347902617952,0.3412838779620251,0.020602517941459605,0.04438929135884812,sll5069,sll5069,Q6ZER1
BAD01840.1,235.3020500908587,-0.693941626465168,0.17089036038840127,1.757022743112767e-5,7.877091626099873e-5,ssl5070,ssl5070,Q6ZER0
BAD01841.1,1115.6585499992923,-0.39112959183375423,0.13575167678716912,0.0026712825954852775,0.007435643860712006,slr5071,slr5071,Q6ZEQ9
BAD01843.1,158.38460492260415,0.48843494678261923,0.16889380602397353,0.0020982734905520585,0.006027325341238115,slr5073,slr5073,Q6ZEQ7
BAD01844.1,48.355715749545375,0.31717582483299306,0.2373363160257166,0.1297458247670429,0.2103822485708593,ssr5074,ssr5074,Q6ZEQ6
BAD01845.1,95.5733914269034,0.18490712766820416,0.18037654906398215,0.2711805112105856,0.3794340217341662,sll5075,sll5075,Q6ZEQ5
BAD01846.1,50.89878917329337,0.2438006746962743,0.2610436142766038,0.2758681947017415,0.3849149290846388,sll5076,sll5076,Q6ZEQ4
BAD01847.1,165.34199116811527,0.2200813428058557,0.15270466844939734,0.12957013703569822,0.21019559397563015,slr5077,slr5077,Q6ZEQ3
BAD01848.1,155.62619148093833,0.22813459644068504,0.17068774093759462,0.1542778542506602,0.24289662171043147,slr5078,slr5078,Q6ZEQ2
BAD01849.1,244.00933842176235,0.37045142553056976,0.1401799460627801,0.005809057625035547,0.014887319024278691,sll5079,sll5079,Q6ZEQ1
BAD01850.1,325.1887531911693,0.1304895666793179,0.11980197053571695,0.2619261689799839,0.3693148339538984,sll5080,sll5080,Q6ZEQ0
BAD01851.1,53.330469686181665,-0.233919311499983,0.22409866393426464,0.24143710119511616,0.3479180818716998,sll5081,sll5081,Q6ZEP9
BAD01852.1,370.8247749382882,-0.02241735271322224,0.12352456742903675,0.8505870981076109,0.8990366221240967,slr5082,slr5082,Q6ZEP8
BAD01853.1,227.7829462633472,0.3862334352535649,0.15223868398582194,0.007553812590752417,0.01870930027830898,sll5083,sll5083,Q6ZEP7
BAD01854.1,12.25044713795229,0.1532004838243618,0.3591738614335099,0.5500459324224096,0.6570256060260796,sll5084,sll5084,Q6ZEP6
BAD01855.1,7.452187308613972,1.2136160838593526,0.758226555045475,0.010446897327962463,0.024838286322693956,slr5085,slr5085,Q6ZEP5
BAD01856.1,56.00350033367794,0.5690548651357239,0.23946108382548262,0.007614942694675699,0.01883382120493562,sll5086,sll5086,Q6ZEP4
BAD01857.1,40.67661355206053,0.3202028435665828,0.2638719173257645,0.15690566481524737,0.24658634823773024,slr5087,slr5087,Q6ZEP3
BAD01858.1,50.93668009596047,0.1943656121401812,0.24063444255695696,0.3579384967943796,0.47244069375294684,slr5088,slr5088,Q6ZEP2
BAD01859.1,61.53044585234325,1.220383172354143,0.2927067341078421,4.252523438984981e-6,2.135492957059028e-5,sll5089,sll5089,Q6ZEP1
BAD01860.1,112.48693738389261,1.266433409691196,0.19756799297671548,2.1460092959714583e-11,1.9964215166276035e-10,sll5090,sll5090,Q6ZEP0
BAD01863.1,152.08715824000302,1.0434381074262924,0.16854424847759714,1.1372648082682643e-10,9.940324646576517e-10,slr5093,slr5093,Q6ZEN7
BAD01865.1,49.69852898360899,-0.11719098562986231,0.23081598290661623,0.5651394253322843,0.6692948143013743,ssl5095,ssl5095,Q6ZEN5
BAD01867.1,72.18283639359943,-0.21878654072663092,0.2096194018466682,0.24955838287633825,0.3565119755376261,sll5097,sll5097,Q6ZEN3
BAD01868.1,106.27161476924324,-0.704962503935106,0.21903435703818067,4.018022718415428e-4,0.0013804493893961917,ssl5098,ssl5098,Q6ZEN2
BAD01871.1,98.98142047090295,-0.40253599990051664,0.19005077814035334,0.021471358925044058,0.04613350803089961,slr5101,slr5101,Q6ZEM9
BAD01872.1,70.26042831794656,0.10381749253696819,0.20835646981505024,0.5851636407399958,0.6855225635947959,slr5102,slr5102,Q6ZEM8
BAD01873.1,17.022412071843487,0.45680057608893754,0.38824182923196154,0.10797771631137688,0.18100612347849168,ssl5103,ssl5103,Q6ZEM7
BAD01874.1,82.72408305547086,0.39200128079832974,0.20426076153334502,0.035228391714250275,0.07045678342850055,sll5104,sll5104,Q6ZEM6
BAD01875.1,59.43522891916747,-0.3623583689428601,0.22874115275290793,0.0749965570216457,0.1343715860056556,slr5105,slr5105,Q6ZEM5
BAD01877.1,18.190071577872384,0.2375097362053209,0.335422740134999,0.35394354602113876,0.4685937064835374,sll5107,sll5107,Q6ZEM3
BAD01878.1,37.25140571794397,-0.433461406630212,0.2841480871261161,0.06783347500506928,0.12375507795351756,ssl5108,ssl5108,Q6ZEM2
BAD01879.1,205.90096006990277,-0.5667258782457688,0.1519996395905186,8.915750564488904e-5,3.5276686954135116e-4,sll5109,sll5109,Q6ZEM1
BAD01880.1,696.1530585920427,-0.2939270737608506,0.11922026481881243,0.010956736941021466,0.02577618792226745,slr5110,slr5110,Q6ZEM0
BAD01881.1,214.71628383627333,-0.21994992211037256,0.17503821564626565,0.17884949470061848,0.2746051976155514,slr5111,slr5111,Q6ZEL9
BAD01882.1,171.0598529656339,-0.041327732036832196,0.17547070200185969,0.8005476230042652,0.8607971775399031,slr5112,slr5112,Q6ZEL8
BAD01883.1,156.76809460127353,0.5107177727122736,0.1753675142190693,0.0018811599618682629,0.005494633895355953,ssl5113,ssl5113,Q6ZEL7
BAD01884.1,93.20042079344228,0.05608106763133516,0.18347789629202066,0.7428585434030144,0.8155934089274565,ssl5114,ssl5114,Q6ZEL6
BAD01885.1,244.85719193328438,-0.10476656601525842,0.12808068986540447,0.39673354288017626,0.5108984908319537,slr5115,slr5115,Q6ZEL5
BAD01886.1,106.22711874227493,-0.001005833654550268,0.17043367860878997,0.9943779626385736,0.9956197981020797,slr5116,slr5116,Q6ZEL4
BAD01887.1,23.443971288967578,-0.046163048416369035,0.2984806152266749,0.8451232662314925,0.8943583394891804,ssr5117,ssr5117,Q6ZEL3
BAD01888.1,261.40888295053446,-0.12748205867862342,0.12625258096109948,0.2956920853855789,0.4068404188294841,slr5118,slr5118,Q6ZEL2
BAD01889.1,788.2271851338634,0.004020827073425559,0.1033212379700038,0.9689058191036191,0.9787782219183576,slr5119,slr5119,Q6ZEL1
BAD01890.1,119.00333625650967,-0.09537081012005313,0.17420753947044393,0.5573062699620921,0.6631168593929169,ssr5120,ssr5120,Q6ZEL0
BAD01891.1,118.40690515388437,0.8766588372507015,0.19287606087900055,1.4091007423459155e-6,7.63996808740676e-6,ssr5121,ssr5121,Q6ZEK9
BAD01892.1,108.72138555054968,1.2857758250393123,0.20821551257221094,9.596705654219868e-11,8.409234500036097e-10,sll5122,sll5122,Q6ZEK8
BAD01893.1,45.91317250633072,2.537222196827457,0.33093030553586356,2.1499909071097405e-15,2.763136462100296e-14,sll5123,sll5123,Q6ZEK7
BAD01894.1,268.09872065025775,0.257710725307918,0.1504867169479978,0.0721045081317941,0.13009614647231016,slr5124,slr5124,Q6ZEK6
BAD01896.1,244.14017374150015,0.5337069026443806,0.15278664209334894,2.4387387996362345e-4,8.72414807704921e-4,slr5126,slr5126,Q6ZEK4
BAD01897.1,208.24364070008826,0.7926079825379773,0.15293474654387784,6.566502097895263e-8,4.398795806891228e-7,slr5127,slr5127,Q6ZEK3
BAD01898.1,292.87484994129437,0.16263611643135034,0.13768933435247627,0.21940318655139437,0.32288833668927935,sll5128,sll5128,Q6ZEK2
BAD01899.1,16.948335082182144,0.2715154383539299,0.3460536080169827,0.29768557871619544,0.40909661708720724,ssl5129,ssl5129,Q6ZEK1
BAD01900.1,20.67042363208553,0.400141363424211,0.3463994276445109,0.13256101346872493,0.2139803963120421,sll5130,sll5130,Q6ZEK0
BAD01902.1,82.7737261310695,0.2987164668022265,0.20100997879184915,0.10412668619093796,0.17591022448030902,sll5132,sll5132,Q6ZEJ8
BAD01904.1,12.5164576450155,0.5455151994119154,0.4595087229444422,0.0769111901924515,0.1374262770174082,sll7002,sll7002,Q6ZEJ6
BAD01905.1,79.12223684617692,-0.5337853018099012,0.21583868901263842,0.006375678626621562,0.016101604682952565,sll7003,sll7003,Q6ZEJ5
BAD01906.1,63.78165156301175,-0.6230121423984675,0.22898428408511787,0.002477577146238529,0.007009562517846507,ssl7004,ssl7004,Q6ZEJ4
BAD01908.1,41.84170256270837,-0.45259870865652446,0.2593021330138613,0.04320242185506553,0.08412592807916801,sll7006,sll7006,Q6ZEJ2
BAD01909.1,77.12971593627604,-0.4210122344229432,0.20103908204105514,0.021875820435092355,0.046852699044458705,ssl7007,ssl7007,Q6ZEJ1
BAD01910.1,22.698338386967567,0.30064088421873336,0.3165158531582784,0.23243151050273653,0.33718116281124405,slr7008,slr7008,Q6ZEJ0
BAD01911.1,23.790168274837313,0.07611074402226149,0.2905400495325416,0.7484925599039879,0.8198450703493807,sll7009,sll7009,Q6ZEI9
BAD01912.1,100.4952810785573,0.19518789982444423,0.17520164120863063,0.2338610854310461,0.33883004862034655,slr7010,slr7010,Q6ZEI8
BAD01913.1,243.92105343985426,-0.051510988761215785,0.12750930937219956,0.6751409821692165,0.7618664091470507,slr7011,slr7011,Q6ZEI7
BAD01914.1,151.9731332378172,-0.041032854279654925,0.1510362234590541,0.7744230899651281,0.8410792244691688,slr7012,slr7012,Q6ZEI6
BAD01915.1,46.38319497602933,-0.08506921343222217,0.23201151557148184,0.6777568849685232,0.763576750272979,slr7013,slr7013,Q6ZEI5
BAD01916.1,27.53812622937719,-0.09533992926848603,0.27403395503339334,0.6761354081222255,0.7624926441937349,slr7014,slr7014,Q6ZEI4
BAD01918.1,63.289302444528225,-0.2893778662364115,0.21154511021728692,0.12954427262730772,0.21019559397563015,slr7016,slr7016,Q6ZEI2
BAD01919.1,22.477564376544652,0.2342510568610045,0.30923396626676486,0.3424531974215409,0.457043305789518,ssr7017,ssr7017,Q6ZEI1
BAD01920.1,461.3142992000732,-0.022540351275596355,0.12207091001662995,0.8476377959876855,0.8964654532390334,ssr7018,ssr7018,Q6ZEI0
BAD01923.1,22.827344324995686,0.8358342856336993,0.3782127002728499,0.005853546550242349,0.014977735687322342,ssl7021,ssl7021,Q6ZEH7
BAD01925.1,111.71727059753923,0.0850408384667498,0.1702382936901522,0.5946323082533826,0.6952069102558078,slr7023,slr7023,Q6ZEH5
BAD01926.1,323.7840910666306,0.299823337428808,0.12592255547917838,0.013726693469496239,0.03123385333714882,slr7024,slr7024,Q6ZEH4
BAD01927.1,50.557369537140886,-0.12698129100245556,0.22153164317157886,0.521149545042784,0.6296618806749514,slr7025,slr7025,Q6ZEH3
BAD01928.1,17.72813341467605,0.1620415967271919,0.32337311365170174,0.5164683773760992,0.6250942690948951,slr7026,slr7026,Q6ZEH2
BAD01929.1,73.4287634944822,0.7045599356606096,0.21378831119335387,3.3237805622904153e-4,0.001163826291740438,sll7027,sll7027,Q6ZEH1
BAD01930.1,377.3151211726888,0.24078047747959205,0.1130968181914146,0.02864189545672201,0.05873958465415212,sll7028,sll7028,Q6ZEH0
BAD01931.1,198.57817614436092,-0.22250464774454118,0.13959935231399867,0.0958476296075735,0.16456767676312717,sll7029,sll7029,Q6ZEG9
BAD01932.1,75.33304451694255,0.15922977480188075,0.20167656881145998,0.3888054588262575,0.503980180099781,sll7030,sll7030,Q6ZEG8
BAD01933.1,64.36946457039443,-0.4995370397562731,0.21866768303040263,0.011252265825307044,0.026417701227209364,sll7031,sll7031,Q6ZEG7
BAD01934.1,37.59779847818323,0.05665140585506978,0.24435476888808494,0.7917035309786845,0.8537014457725406,slr7032,slr7032,Q6ZEG6
BAD01935.1,41.9579509455192,0.31925676214347565,0.2503345472708652,0.14248047118576487,0.2268963905528243,sll7033,sll7033,Q6ZEG5
